smiles,pIC50,QED,TPSA,logP,heavy_atom_count,ratio_C,ratio_N,ratio_O,ratio_F,ratio_S,ratio_Br,ratio_Cl,ratio_I,ratio_C_N,ratio_C_O,ratio_C_F,ratio_C_S,ratio_C_Br,ratio_C_Cl,ratio_C_I,ratio_N_O,ratio_N_F,ratio_N_S,ratio_N_Br,ratio_N_Cl,ratio_N_I,ratio_O_F,ratio_O_S,ratio_O_Br,ratio_O_Cl,ratio_O_I,ratio_F_S,ratio_F_Br,ratio_F_Cl,ratio_F_I,ratio_S_Br,ratio_S_Cl,ratio_S_I,ratio_Br_Cl,ratio_Br_I,ratio_Cl_I,ratio_C_N_O,ratio_C_N_F,ratio_C_N_S,ratio_C_N_Br,ratio_C_N_Cl,ratio_C_N_I,ratio_C_O_F,ratio_C_O_S,ratio_C_O_Br,ratio_C_O_Cl,ratio_C_O_I,ratio_C_F_S,ratio_C_F_Br,ratio_C_F_Cl,ratio_C_F_I,ratio_C_S_Br,ratio_C_S_Cl,ratio_C_S_I,ratio_C_Br_Cl,ratio_C_Br_I,ratio_C_Cl_I,ratio_N_O_F,ratio_N_O_S,ratio_N_O_Br,ratio_N_O_Cl,ratio_N_O_I,ratio_N_F_S,ratio_N_F_Br,ratio_N_F_Cl,ratio_N_F_I,ratio_N_S_Br,ratio_N_S_Cl,ratio_N_S_I,ratio_N_Br_Cl,ratio_N_Br_I,ratio_N_Cl_I,ratio_O_F_S,ratio_O_F_Br,ratio_O_F_Cl,ratio_O_F_I,ratio_O_S_Br,ratio_O_S_Cl,ratio_O_S_I,ratio_O_Br_Cl,ratio_O_Br_I,ratio_O_Cl_I,ratio_F_S_Br,ratio_F_S_Cl,ratio_F_S_I,ratio_F_Br_Cl,ratio_F_Br_I,ratio_F_Cl_I,ratio_S_Br_Cl,ratio_S_Br_I,ratio_S_Cl_I,ratio_Br_Cl_I,ratio_C_N_O_F,ratio_C_N_O_S,ratio_C_N_O_Br,ratio_C_N_O_Cl,ratio_C_N_O_I,ratio_C_N_F_S,ratio_C_N_F_Br,ratio_C_N_F_Cl,ratio_C_N_F_I,ratio_C_N_S_Br,ratio_C_N_S_Cl,ratio_C_N_S_I,ratio_C_N_Br_Cl,ratio_C_N_Br_I,ratio_C_N_Cl_I,ratio_C_O_F_S,ratio_C_O_F_Br,ratio_C_O_F_Cl,ratio_C_O_F_I,ratio_C_O_S_Br,ratio_C_O_S_Cl,ratio_C_O_S_I,ratio_C_O_Br_Cl,ratio_C_O_Br_I,ratio_C_O_Cl_I,ratio_C_F_S_Br,ratio_C_F_S_Cl,ratio_C_F_S_I,ratio_C_F_Br_Cl,ratio_C_F_Br_I,ratio_C_F_Cl_I,ratio_C_S_Br_Cl,ratio_C_S_Br_I,ratio_C_S_Cl_I,ratio_C_Br_Cl_I,ratio_N_O_F_S,ratio_N_O_F_Br,ratio_N_O_F_Cl,ratio_N_O_F_I,ratio_N_O_S_Br,ratio_N_O_S_Cl,ratio_N_O_S_I,ratio_N_O_Br_Cl,ratio_N_O_Br_I,ratio_N_O_Cl_I,ratio_N_F_S_Br,ratio_N_F_S_Cl,ratio_N_F_S_I,ratio_N_F_Br_Cl,ratio_N_F_Br_I,ratio_N_F_Cl_I,ratio_N_S_Br_Cl,ratio_N_S_Br_I,ratio_N_S_Cl_I,ratio_N_Br_Cl_I,ratio_O_F_S_Br,ratio_O_F_S_Cl,ratio_O_F_S_I,ratio_O_F_Br_Cl,ratio_O_F_Br_I,ratio_O_F_Cl_I,ratio_O_S_Br_Cl,ratio_O_S_Br_I,ratio_O_S_Cl_I,ratio_O_Br_Cl_I,ratio_F_S_Br_Cl,ratio_F_S_Br_I,ratio_F_S_Cl_I,ratio_F_Br_Cl_I,ratio_S_Br_Cl_I,ratio_C_N_O_F_S,ratio_C_N_O_F_Br,ratio_C_N_O_F_Cl,ratio_C_N_O_F_I,ratio_C_N_O_S_Br,ratio_C_N_O_S_Cl,ratio_C_N_O_S_I,ratio_C_N_O_Br_Cl,ratio_C_N_O_Br_I,ratio_C_N_O_Cl_I,ratio_C_N_F_S_Br,ratio_C_N_F_S_Cl,ratio_C_N_F_S_I,ratio_C_N_F_Br_Cl,ratio_C_N_F_Br_I,ratio_C_N_F_Cl_I,ratio_C_N_S_Br_Cl,ratio_C_N_S_Br_I,ratio_C_N_S_Cl_I,ratio_C_N_Br_Cl_I,ratio_C_O_F_S_Br,ratio_C_O_F_S_Cl,ratio_C_O_F_S_I,ratio_C_O_F_Br_Cl,ratio_C_O_F_Br_I,ratio_C_O_F_Cl_I,ratio_C_O_S_Br_Cl,ratio_C_O_S_Br_I,ratio_C_O_S_Cl_I,ratio_C_O_Br_Cl_I,ratio_C_F_S_Br_Cl,ratio_C_F_S_Br_I,ratio_C_F_S_Cl_I,ratio_C_F_Br_Cl_I,ratio_C_S_Br_Cl_I,ratio_N_O_F_S_Br,ratio_N_O_F_S_Cl,ratio_N_O_F_S_I,ratio_N_O_F_Br_Cl,ratio_N_O_F_Br_I,ratio_N_O_F_Cl_I,ratio_N_O_S_Br_Cl,ratio_N_O_S_Br_I,ratio_N_O_S_Cl_I,ratio_N_O_Br_Cl_I,ratio_N_F_S_Br_Cl,ratio_N_F_S_Br_I,ratio_N_F_S_Cl_I,ratio_N_F_Br_Cl_I,ratio_N_S_Br_Cl_I,ratio_O_F_S_Br_Cl,ratio_O_F_S_Br_I,ratio_O_F_S_Cl_I,ratio_O_F_Br_Cl_I,ratio_O_S_Br_Cl_I,ratio_F_S_Br_Cl_I,ratio_C_N_O_F_S_Br,ratio_C_N_O_F_S_Cl,ratio_C_N_O_F_S_I,ratio_C_N_O_F_Br_Cl,ratio_C_N_O_F_Br_I,ratio_C_N_O_F_Cl_I,ratio_C_N_O_S_Br_Cl,ratio_C_N_O_S_Br_I,ratio_C_N_O_S_Cl_I,ratio_C_N_O_Br_Cl_I,ratio_C_N_F_S_Br_Cl,ratio_C_N_F_S_Br_I,ratio_C_N_F_S_Cl_I,ratio_C_N_F_Br_Cl_I,ratio_C_N_S_Br_Cl_I,ratio_C_O_F_S_Br_Cl,ratio_C_O_F_S_Br_I,ratio_C_O_F_S_Cl_I,ratio_C_O_F_Br_Cl_I,ratio_C_O_S_Br_Cl_I,ratio_C_F_S_Br_Cl_I,ratio_N_O_F_S_Br_Cl,ratio_N_O_F_S_Br_I,ratio_N_O_F_S_Cl_I,ratio_N_O_F_Br_Cl_I,ratio_N_O_S_Br_Cl_I,ratio_N_F_S_Br_Cl_I,ratio_O_F_S_Br_Cl_I,ratio_C_N_O_F_S_Br_Cl,ratio_C_N_O_F_S_Br_I,ratio_C_N_O_F_S_Cl_I,ratio_C_N_O_F_Br_Cl_I,ratio_C_N_O_S_Br_Cl_I,ratio_C_N_F_S_Br_Cl_I,ratio_C_O_F_S_Br_Cl_I,ratio_N_O_F_S_Br_Cl_I
CC(c1ccccc1-c1ccc(Cl)cc1)N1CCN(c2ccc(C(=O)NS(=O)(=O)c3ccc(NC4CCN(C)CC4)c([N+](=O)[O-])c3)c(Oc3ccccc3Cl)c2)CC1,10.43179828,0.0926035506519099,137.36,8.868900000000004,58,0.7413793103448276,0.10344827586206896,0.10344827586206896,,0.017241379310344827,,0.034482758620689655,,0.8448275862068966,0.8448275862068966,,0.7586206896551724,,0.7758620689655172,,0.20689655172413793,,0.1206896551724138,,0.13793103448275862,,,0.1206896551724138,,0.13793103448275862,,,,,,,0.05172413793103448,,,,,0.9482758620689655,,0.8620689655172413,,0.8793103448275862,,,0.8620689655172413,,0.8793103448275862,,,,,,,0.7931034482758621,,,,,,0.22413793103448276,,0.2413793103448276,,,,,,,0.15517241379310345,,,,,,,,,,0.15517241379310345,,,,,,,,,,,,,,,,0.9655172413793104,,0.9827586206896551,,,,,,,0.896551724137931,,,,,,,,,,0.896551724137931,,,,,,,,,,,,,,,,,,,,0.25862068965517243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)C1,9.559090918,0.0768437018448565,159.14,9.404000000000002,62,0.7419354838709677,0.0967741935483871,0.11290322580645161,0.016129032258064516,0.016129032258064516,,0.016129032258064516,,0.8387096774193549,0.8548387096774194,0.7580645161290323,0.7580645161290323,,0.7580645161290323,,0.20967741935483872,0.11290322580645161,0.11290322580645161,,0.11290322580645161,,0.12903225806451613,0.12903225806451613,,0.12903225806451613,,0.03225806451612903,,0.03225806451612903,,,0.03225806451612903,,,,,0.9516129032258065,0.8548387096774194,0.8548387096774194,,0.8548387096774194,,0.8709677419354839,0.8709677419354839,,0.8709677419354839,,0.7741935483870968,,0.7741935483870968,,,0.7741935483870968,,,,,0.22580645161290322,0.22580645161290322,,0.22580645161290322,,0.12903225806451613,,0.12903225806451613,,,0.12903225806451613,,,,,0.14516129032258066,,0.14516129032258066,,,0.14516129032258066,,,,,,0.04838709677419355,,,,,,,,,0.967741935483871,0.967741935483871,,0.967741935483871,,0.8709677419354839,,0.8709677419354839,,,0.8709677419354839,,,,,0.8870967741935484,,0.8870967741935484,,,0.8870967741935484,,,,,,0.7903225806451613,,,,,,,,,0.24193548387096775,,0.24193548387096775,,,0.24193548387096775,,,,,,0.14516129032258066,,,,,,,,,,0.16129032258064516,,,,,,,,,,,,,,0.9838709677419355,,0.9838709677419355,,,0.9838709677419355,,,,,,0.8870967741935484,,,,,,,,,,0.9032258064516129,,,,,,,,,,,,,,,0.25806451612903225,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCC(=Cc4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],8.677780705,0.0766974715795464,124.89,7.575200000000009,50,0.74,0.1,0.1,,0.04,,0.02,,0.84,0.84,,0.78,,0.76,,0.2,,0.14,,0.12,,,0.14,,0.12,,,,,,,0.06,,,,,0.94,,0.88,,0.86,,,0.88,,0.86,,,,,,,0.8,,,,,,0.24,,0.22,,,,,,,0.16,,,,,,,,,,0.16,,,,,,,,,,,,,,,,0.98,,0.96,,,,,,,0.9,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NN5CCS(=O)(=O)CC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1,9.623423043,0.0822306009061351,187.29,7.622800000000009,63,0.6984126984126984,0.1111111111111111,0.12698412698412698,0.015873015873015872,0.031746031746031744,,0.015873015873015872,,0.8095238095238095,0.8253968253968254,0.7142857142857143,0.7301587301587301,,0.7142857142857143,,0.23809523809523808,0.12698412698412698,0.14285714285714285,,0.12698412698412698,,0.14285714285714285,0.15873015873015872,,0.14285714285714285,,0.047619047619047616,,0.031746031746031744,,,0.047619047619047616,,,,,0.9365079365079365,0.8253968253968254,0.8412698412698413,,0.8253968253968254,,0.8412698412698413,0.8571428571428571,,0.8412698412698413,,0.746031746031746,,0.7301587301587301,,,0.746031746031746,,,,,0.25396825396825395,0.2698412698412698,,0.25396825396825395,,0.15873015873015872,,0.14285714285714285,,,0.15873015873015872,,,,,0.1746031746031746,,0.15873015873015872,,,0.1746031746031746,,,,,,0.06349206349206349,,,,,,,,,0.9523809523809523,0.9682539682539683,,0.9523809523809523,,0.8571428571428571,,0.8412698412698413,,,0.8571428571428571,,,,,0.873015873015873,,0.8571428571428571,,,0.873015873015873,,,,,,0.7619047619047619,,,,,,,,,0.2857142857142857,,0.2698412698412698,,,0.2857142857142857,,,,,,0.1746031746031746,,,,,,,,,,0.19047619047619047,,,,,,,,,,,,,,0.9841269841269841,,0.9682539682539683,,,0.9841269841269841,,,,,,0.873015873015873,,,,,,,,,,0.8888888888888888,,,,,,,,,,,,,,,0.30158730158730157,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc(Br)nc(NC(=O)OC(C)(C)C)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,7.824488187,0.0614056102052473,194.57,10.288099999999996,67,0.7164179104477612,0.1044776119402985,0.13432835820895522,,0.014925373134328358,0.014925373134328358,0.014925373134328358,,0.8208955223880597,0.8507462686567164,,0.7313432835820896,0.7313432835820896,0.7313432835820896,,0.23880597014925373,,0.11940298507462686,0.11940298507462686,0.11940298507462686,,,0.14925373134328357,0.14925373134328357,0.14925373134328357,,,,,,0.029850746268656716,0.029850746268656716,,0.029850746268656716,,,0.9552238805970149,,0.835820895522388,0.835820895522388,0.835820895522388,,,0.8656716417910447,0.8656716417910447,0.8656716417910447,,,,,,0.746268656716418,0.746268656716418,,0.746268656716418,,,,0.2537313432835821,0.2537313432835821,0.2537313432835821,,,,,,0.13432835820895522,0.13432835820895522,,0.13432835820895522,,,,,,,0.16417910447761194,0.16417910447761194,,0.16417910447761194,,,,,,,,,0.04477611940298507,,,,,0.9701492537313433,0.9701492537313433,0.9701492537313433,,,,,,0.8507462686567164,0.8507462686567164,,0.8507462686567164,,,,,,,0.8805970149253731,0.8805970149253731,,0.8805970149253731,,,,,,,,,0.7611940298507462,,,,,,,,0.26865671641791045,0.26865671641791045,,0.26865671641791045,,,,,,,,,0.14925373134328357,,,,,,,,,,0.1791044776119403,,,,,,,,,,,,,0.9850746268656716,0.9850746268656716,,0.9850746268656716,,,,,,,,,0.8656716417910447,,,,,,,,,,0.8955223880597015,,,,,,,,,,,,,,,0.2835820895522388,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc(NC(=O)OC(C)(C)C)nc(NC(=O)OC(C)(C)C)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,5.922632095,0.0640351406736165,232.9,10.872599999999997,74,0.7162162162162162,0.10810810810810811,0.14864864864864866,,0.013513513513513514,,0.013513513513513514,,0.8243243243243243,0.8648648648648649,,0.7297297297297297,,0.7297297297297297,,0.25675675675675674,,0.12162162162162163,,0.12162162162162163,,,0.16216216216216217,,0.16216216216216217,,,,,,,0.02702702702702703,,,,,0.972972972972973,,0.8378378378378378,,0.8378378378378378,,,0.8783783783783784,,0.8783783783783784,,,,,,,0.7432432432432432,,,,,,0.2702702702702703,,0.2702702702702703,,,,,,,0.13513513513513514,,,,,,,,,,0.17567567567567569,,,,,,,,,,,,,,,,0.9864864864864865,,0.9864864864864865,,,,,,,0.8513513513513513,,,,,,,,,,0.8918918918918919,,,,,,,,,,,,,,,,,,,,0.28378378378378377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@@H]5CCN(C(CF)CF)C5)c([N+](=O)[O-])c4)c(Oc4cnc(N)c(Cl)c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,10.74472749,0.0768563164322851,176.27,8.369500000000006,63,0.6984126984126984,0.12698412698412698,0.09523809523809523,0.031746031746031744,0.015873015873015872,,0.031746031746031744,,0.8253968253968254,0.7936507936507936,0.7301587301587301,0.7142857142857143,,0.7301587301587301,,0.2222222222222222,0.15873015873015872,0.14285714285714285,,0.15873015873015872,,0.12698412698412698,0.1111111111111111,,0.12698412698412698,,0.047619047619047616,,0.06349206349206349,,,0.047619047619047616,,,,,0.9206349206349206,0.8571428571428571,0.8412698412698413,,0.8571428571428571,,0.8253968253968254,0.8095238095238095,,0.8253968253968254,,0.746031746031746,,0.7619047619047619,,,0.746031746031746,,,,,0.25396825396825395,0.23809523809523808,,0.25396825396825395,,0.1746031746031746,,0.19047619047619047,,,0.1746031746031746,,,,,0.14285714285714285,,0.15873015873015872,,,0.14285714285714285,,,,,,0.07936507936507936,,,,,,,,,0.9523809523809523,0.9365079365079365,,0.9523809523809523,,0.873015873015873,,0.8888888888888888,,,0.873015873015873,,,,,0.8412698412698413,,0.8571428571428571,,,0.8412698412698413,,,,,,0.7777777777777778,,,,,,,,,0.2698412698412698,,0.2857142857142857,,,0.2698412698412698,,,,,,0.20634920634920634,,,,,,,,,,0.1746031746031746,,,,,,,,,,,,,,0.9682539682539683,,0.9841269841269841,,,0.9682539682539683,,,,,,0.9047619047619048,,,,,,,,,,0.873015873015873,,,,,,,,,,,,,,,0.30158730158730157,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,6.638272164,0.2354871127108037,177.14,2.5276000000000005,32,0.6875,,0.3125,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)[C@H](Cc1c[nH]c2ccccc12)N1C(=O)/C(=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)SC1=S,7.096910013,0.0756205827010307,185.62,5.968900000000004,49,0.673469387755102,0.10204081632653061,0.16326530612244897,,0.061224489795918366,,,,0.7755102040816326,0.8367346938775511,,0.7346938775510204,,,,0.2653061224489796,,0.16326530612244897,,,,,0.22448979591836735,,,,,,,,,,,,,,0.9387755102040817,,0.8367346938775511,,,,,0.8979591836734694,,,,,,,,,,,,,,,0.32653061224489793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)[C@H](Cc1ccc(Br)cc1)N1C(=O)/C(=C/c2ccc(-c3ccc(C(F)(F)F)cc3)cc2)SC1=S,6.045757491,0.0809465614291901,126.69,7.360700000000005,48,0.6666666666666666,0.0625,0.125,0.0625,0.0625,0.020833333333333332,,,0.7291666666666666,0.7916666666666666,0.7291666666666666,0.7291666666666666,0.6875,,,0.1875,0.125,0.125,0.08333333333333333,,,0.1875,0.1875,0.14583333333333334,,,0.125,0.08333333333333333,,,0.08333333333333333,,,,,,0.8541666666666666,0.7916666666666666,0.7916666666666666,0.75,,,0.8541666666666666,0.8541666666666666,0.8125,,,0.7916666666666666,0.75,,,0.75,,,,,,0.25,0.25,0.20833333333333334,,,0.1875,0.14583333333333334,,,0.14583333333333334,,,,,,0.25,0.20833333333333334,,,0.20833333333333334,,,,,,0.14583333333333334,,,,,,,,,,0.9166666666666666,0.9166666666666666,0.875,,,0.8541666666666666,0.8125,,,0.8125,,,,,,0.9166666666666666,0.875,,,0.875,,,,,,0.8125,,,,,,,,,,0.3125,0.2708333333333333,,,0.2708333333333333,,,,,,0.20833333333333334,,,,,,,,,,0.2708333333333333,,,,,,,,,,,,,,,0.9791666666666666,0.9375,,,0.9375,,,,,,0.875,,,,,,,,,,0.9375,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)[C@H](Cc1ccc(Br)cc1)N1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)cc2)SC1=S,6.148741651,0.0841816170995816,126.69,6.995300000000006,45,0.6888888888888889,0.06666666666666667,0.13333333333333333,,0.06666666666666667,0.022222222222222223,0.022222222222222223,,0.7555555555555555,0.8222222222222222,,0.7555555555555555,0.7111111111111111,0.7111111111111111,,0.2,,0.13333333333333333,0.08888888888888889,0.08888888888888889,,,0.2,0.15555555555555556,0.15555555555555556,,,,,,0.08888888888888889,0.08888888888888889,,0.044444444444444446,,,0.8888888888888888,,0.8222222222222222,0.7777777777777778,0.7777777777777778,,,0.8888888888888888,0.8444444444444444,0.8444444444444444,,,,,,0.7777777777777778,0.7777777777777778,,0.7333333333333333,,,,0.26666666666666666,0.2222222222222222,0.2222222222222222,,,,,,0.15555555555555556,0.15555555555555556,,0.1111111111111111,,,,,,,0.2222222222222222,0.2222222222222222,,0.17777777777777778,,,,,,,,,0.1111111111111111,,,,,0.9555555555555556,0.9111111111111111,0.9111111111111111,,,,,,0.8444444444444444,0.8444444444444444,,0.8,,,,,,,0.9111111111111111,0.9111111111111111,,0.8666666666666667,,,,,,,,,0.8,,,,,,,,0.28888888888888886,0.28888888888888886,,0.24444444444444444,,,,,,,,,0.17777777777777778,,,,,,,,,,0.24444444444444444,,,,,,,,,,,,,0.9777777777777777,0.9777777777777777,,0.9333333333333333,,,,,,,,,0.8666666666666667,,,,,,,,,,0.9333333333333333,,,,,,,,,,,,,,,0.3111111111111111,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C([C@@H]1[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@@H]2N1Cc1ccc(Oc2ccccc2)cc1)N1CCC(Cc2ccccc2)CC1,5.283996656,0.3026245992953007,75.00999999999999,5.285700000000006,44,0.8409090909090909,0.06818181818181818,0.09090909090909091,,,,,,0.9090909090909091,0.9318181818181818,,,,,,0.1590909090909091,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCCNC(=O)[C@@H]1[C@@H](CO)[C@@H]2Cn3c(cccc3=O)[C@H]1N2c1nc(-c2ccc(Cl)cc2)c(-c2ccccc2)s1,5.366531544,0.3049207773644729,96.69,4.223000000000004,40,0.75,0.1,0.1,,0.025,,0.025,,0.85,0.85,,0.775,,0.775,,0.2,,0.125,,0.125,,,0.125,,0.125,,,,,,,0.05,,,,,0.95,,0.875,,0.875,,,0.875,,0.875,,,,,,,0.8,,,,,,0.225,,0.225,,,,,,,0.15,,,,,,,,,,0.15,,,,,,,,,,,,,,,,0.975,,0.975,,,,,,,0.9,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccc(-c2ccc(O[C@H]3C[C@@H](C(=O)N[C@@H](Cc4ccc(OCc5ccc([N+](=O)[O-])cc5)cc4)C(=O)NS(=O)(=O)c4ccc(Cl)c([N+](=O)[O-])c4)N(C(=O)OC(C)(C)C)C3)cc2)cc1,6.124938737,0.0760999579493758,226.62,7.700220000000008,64,0.703125,0.078125,0.1875,,0.015625,,0.015625,,0.78125,0.890625,,0.71875,,0.71875,,0.265625,,0.09375,,0.09375,,,0.203125,,0.203125,,,,,,,0.03125,,,,,0.96875,,0.796875,,0.796875,,,0.90625,,0.90625,,,,,,,0.734375,,,,,,0.28125,,0.28125,,,,,,,0.109375,,,,,,,,,,0.21875,,,,,,,,,,,,,,,,0.984375,,0.984375,,,,,,,0.8125,,,,,,,,,,0.921875,,,,,,,,,,,,,,,,,,,,0.296875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1nc2cc(Oc3cc(N4CCN(Cc5ccccc5-c5ccc(Cl)cc5)CC4)ccc3C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)ccc2s1,7.973466735,0.0844498908602034,156.24,8.905020000000002,60,0.7333333333333333,0.1,0.11666666666666667,,0.03333333333333333,,0.016666666666666666,,0.8333333333333334,0.85,,0.7666666666666667,,0.75,,0.21666666666666667,,0.13333333333333333,,0.11666666666666667,,,0.15,,0.13333333333333333,,,,,,,0.05,,,,,0.95,,0.8666666666666667,,0.85,,,0.8833333333333333,,0.8666666666666667,,,,,,,0.7833333333333333,,,,,,0.25,,0.23333333333333334,,,,,,,0.15,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,0.9833333333333333,,0.9666666666666667,,,,,,,0.8833333333333333,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
